cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_status,distinct_ocr_tuples_seen,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Baguettes,4447.8,Venta Nueva,132,CONFIRMED_FROM_VIDEO,2,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,3,CONFIRMED_FROM_VIDEO
Baguettes,3303.9,Villarreal Del Mar,116,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,1,CONFIRMED_FROM_VIDEO
Baguettes,8127.3,White Hook,184,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,5,CONFIRMED_FROM_VIDEO
Baguettes,5586.6,Wyntergard,148,CONFIRMED_FROM_VIDEO,1,Port-Au-Croix,Saint-Pierre,,Screen Recording 2026-08-16 111849.mp4,2,CONFIRMED_FROM_VIDEO
Olives,9803.5,Al-Jazair,204,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,8511.1,Ashbourne,186,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,9059.9,Belfry Heights,193,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,7317.8,Bucket Bay,169,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,11984.3,Caledonia,234,CONFIRMED_FROM_VIDEO,2,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,12197.2,Castle Landing,236,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,3248.8,Caveira,113,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,8284.2,Caye Tiburon,183,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,8688.1,Crownstead,188,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,11655.1,Deadman's Murcia,229,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,8598.3,Fair Harbour,187,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,3065.0,Falmouth,111,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,10025.5,Gyldenvale,207,CONFIRMED_FROM_VIDEO,2,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,13367.4,Jones' Outpost,253,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,11813.6,Kandlerova,231,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,11037.8,La Povenglia,221,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,10974.6,Lebarde,220,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,7116.6,Lord Irving's Sacrifice,167,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,5286.2,Louisbourg,141,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,4769.6,Madalena,134,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,7888.5,Mako's Outlook,177,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,6422.2,Matthew's Rest,157,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,5259.9,Maurepas,141,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,8392.8,New Brighton,184,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,14239.8,New Catalina,265,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,5453.4,Pachard Town,144,CONFIRMED_FROM_VIDEO,2,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,11912.3,Peter's Cove,233,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,6719.8,Petit Anvers,161,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,5726.0,Poblado de San Juan,147,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,3379.4,Point Rocheux,115,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,4,CONFIRMED_FROM_VIDEO
Olives,4579.1,Ponta Delgada,132,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,2624.4,Port Antonio,105,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,8898.3,Port Louis,191,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,5070.0,Port Royal,138,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,4447.8,Port-Au-Croix,130,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,10709.4,Princeton,216,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,3267.9,Puerto de San Fernando,114,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,9749.2,Saint Vincent,203,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,13354.2,Saint-Nicholas,252,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,5197.9,Sainte Rose,140,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,11334.8,San Polo,225,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,7254.5,San Salvador,168,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,9349.5,San Vito,197,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,13041.7,Sandy Settlement,248,CONFIRMED_FROM_VIDEO,2,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,5606.6,Santa Maria,146,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,3491.8,Sao Bento,117,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,11606.2,Snake Prosper,228,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,15239.9,Sugar Cove,278,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,2,CONFIRMED_FROM_VIDEO
Olives,13443.3,Taylor's Town,254,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,3464.4,Theresa,116,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,9423.5,Thresher Point,198,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Olives,1319.1,Villarreal Del Mar,87,CONFIRMED_FROM_VIDEO,2,Venta Nueva,Cayos Encantados,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 112527.mp4,1,CONFIRMED_FROM_VIDEO
Olives,12572.6,White Hook,242,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,3,CONFIRMED_FROM_VIDEO
Olives,9625.3,Wyntergard,201,CONFIRMED_FROM_VIDEO,1,Venta Nueva,Cayos Encantados,,Screen Recording 2026-08-16 112527.mp4,5,CONFIRMED_FROM_VIDEO
Saffron,8521.0,Al-Jazair,230,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,7614.0,Ashbourne,214,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,7865.7,Belfry Heights,219,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,6142.6,Bucket Bay,189,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10792.4,Caledonia,268,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10878.3,Castle Landing,270,CONFIRMED_FROM_VIDEO,2,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,4345.1,Caveira,159,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,7010.9,Caye Tiburon,204,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,7888.1,Crownstead,219,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,10504.1,Deadman's Murcia,264,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,7449.8,Fair Harbour,212,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,1807.4,Falmouth,116,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,1,CONFIRMED_FROM_VIDEO
Saffron,9253.7,Gyldenvale,242,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,12072.0,Jones' Outpost,290,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,11238.6,Kandlerova,276,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10171.8,La Povenglia,258,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,9666.1,Lebarde,249,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,6084.7,Lord Irving's Sacrifice,188,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,4848.0,Louisbourg,167,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,6011.7,Madalena,187,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,6854.1,Mako's Outlook,202,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,5256.0,Matthew's Rest,174,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,4613.1,Maurepas,163,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,7085.7,New Brighton,205,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,12930.7,New Catalina,305,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,4259.5,Pachard Town,157,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10732.8,Peter's Cove,267,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,6398.0,Petit Anvers,194,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,5940.5,Poblado de San Juan,186,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,2297.8,Point Rocheux,124,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,5863.0,Ponta Delgada,185,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,1700.6,Port Antonio,114,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,1,CONFIRMED_FROM_VIDEO
Saffron,7815.0,Port Louis,218,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,4062.2,Port Royal,154,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,3303.9,Port-Au-Croix,141,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,9392.0,Princeton,245,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,4,CONFIRMED_FROM_VIDEO
Saffron,3451.6,Puerto de San Fernando,144,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,8528.7,Saint Vincent,230,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,12157.4,Saint-Nicholas,292,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,5058.1,Sainte Rose,171,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10678.9,San Polo,267,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,7084.9,San Salvador,205,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,5,CONFIRMED_FROM_VIDEO
Saffron,8459.9,San Vito,229,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,11865.6,Sandy Settlement,287,CONFIRMED_FROM_VIDEO,2,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,5720.1,Santa Maria,182,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,4804.2,Sao Bento,167,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,10409.0,Snake Prosper,262,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,13930.9,Sugar Cove,322,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,12189.2,Taylor's Town,292,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,2775.1,Theresa,132,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Saffron,8182.8,Thresher Point,224,CONFIRMED_FROM_VIDEO,2,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,1319.1,Venta Nueva,106,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,1,CONFIRMED_FROM_VIDEO
Saffron,11411.6,White Hook,279,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,3,CONFIRMED_FROM_VIDEO
Saffron,8720.6,Wyntergard,233,CONFIRMED_FROM_VIDEO,1,Villarreal Del Mar,Cayos Encantados,,Screen Recording 2026-08-16 112311.mp4,2,CONFIRMED_FROM_VIDEO
Rice,5223.1,Al-Jazair,184,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,1114.1,Ashbourne,110,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,2,CONFIRMED_FROM_VIDEO
Rice,10334.1,Belfry Heights,276,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,3628.5,Bucket Bay,155,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,4380.0,Caledonia,169,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,8648.5,Castle Landing,246,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,8,CONFIRMED_FROM_VIDEO
Rice,12868.2,Caveira,322,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,8715.9,Caye Tiburon,247,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,1267.1,Crownstead,113,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,8432.5,Cumberland Hill,242,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 105509.mp4,8,CONFIRMED_FROM_VIDEO
Rice,3603.2,Deadman's Murcia,155,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,2813.0,Fair Harbour,141,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,8367.1,Falmouth,241,CONFIRMED_FROM_VIDEO,2,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,1312.6,Gyldenvale,114,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,7526.2,Jones' Outpost,225,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,17062.1,Kandlerova,397,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,2,CONFIRMED_FROM_VIDEO
Rice,14657.6,La Povenglia,354,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,8882.8,Lebarde,250,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,10808.3,Lord Irving's Sacrifice,285,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,3,CONFIRMED_FROM_VIDEO
Rice,4991.7,Louisbourg,180,CONFIRMED_FROM_VIDEO,2,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,14169.2,Madalena,345,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,11226.1,Mako's Outlook,292,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,4105.7,Matthew's Rest,164,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,4551.3,Maurepas,172,CONFIRMED_FROM_VIDEO,2,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,4,CONFIRMED_FROM_VIDEO
Rice,5791.5,New Brighton,194,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,6,CONFIRMED_FROM_VIDEO
Rice,8753.8,New Catalina,248,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
Rice,4986.8,Pachard Town,180,CONFIRMED_FROM_VIDEO,1,Wyntergard,Vysarian Isles,,Screen Recording 2026-08-16 105509.mp4,5,CONFIRMED_FROM_VIDEO
