cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_review_note,distance_status,distinct_ocr_tuples_seen,extraction_pass,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Wool,7456.4,Castle Landing,171,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,8559.1,Caveira,186,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,3056.3,Caye Tiburon,111,,CONFIRMED_FROM_VIDEO,2,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,5,CONFIRMED_FROM_VIDEO
Wool,10660.3,Crownstead,215,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,10425.6,Cumberland Hill,212,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,10507.3,Deadman's Murcia,213,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,8228.2,Fair Harbour,182,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,4417.9,Falmouth,129,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,11899.1,Gyldenvale,232,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,1,CONFIRMED_FROM_VIDEO
Wool,9784.9,Jones' Outpost,203,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,6267.2,Kandlerova,155,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,4288.3,La Povenglia,128,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,5791.4,Lebarde,148,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,9490.8,Louisbourg,199,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,10493.2,Madalena,213,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,772.3,Mako's Outlook,79,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,8793.2,Maurepas,190,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,5704.1,New Brighton,147,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,10116.9,New Catalina,208,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,6184.8,Pachard Town,154,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,5054.2,Peter's Cove,138,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,11011.9,Petit Anvers,220,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,6325.6,Poblado de San Juan,156,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,6341.0,Point Rocheux,156,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,11525.5,Ponta Delgada,227,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,1,CONFIRMED_FROM_VIDEO
Wool,4492.9,Port Antonio,131,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,9005.7,Port Louis,193,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,5,CONFIRMED_FROM_VIDEO
Wool,2046.6,Port Royal,97,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,6257.9,Port-Au-Croix,155,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,6703.2,Princeton,161,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,5692.4,Puerto de San Fernando,147,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,8235.6,Saint Vincent,182,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,6533.2,Saint-Nicholas,159,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,10248.2,Sainte Rose,210,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,5450.2,San Polo,144,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,5189.4,San Salvador,140,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,2605.4,San Vito,105,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,6136.5,Sandy Settlement,153,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,5850.1,Santa Maria,149,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,9992.9,Sao Bento,206,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,9952.5,Snake Prosper,206,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,3,CONFIRMED_FROM_VIDEO
Wool,11014.5,Sugar Cove,220,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,7022.0,Taylor's Town,165,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,3835.2,Theresa,121,,CONFIRMED_FROM_VIDEO,2,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,3307.7,Thresher Point,114,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,7116.6,Venta Nueva,167,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,4,CONFIRMED_FROM_VIDEO
Wool,6084.7,Villarreal Del Mar,152,,CONFIRMED_FROM_VIDEO,2,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,2,CONFIRMED_FROM_VIDEO
Wool,11163.1,White Hook,222,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,1,CONFIRMED_FROM_VIDEO
Wool,10808.3,Wyntergard,217,,CONFIRMED_FROM_VIDEO,1,,Lord Irving's Sacrifice,Irving's Reach,,Screen Recording 2026-08-16 113109.mp4,1,CONFIRMED_FROM_VIDEO
Lace,7678.4,Al-Jazair,206,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,3970.9,Ashbourne,146,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,10247.4,Belfry Heights,248,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,4634.5,Bucket Bay,157,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,8607.7,Caledonia,221,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,11029.2,Castle Landing,260,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell2.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8360.7,Caveira,217,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8817.0,Caye Tiburon,225,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,3811.8,Crownstead,143,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,12044.4,Cumberland Hill,277,,CONFIRMED_FROM_SCREENSHOT,2,,Louisbourg,Belle Isles,,Louisbourg sell2.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8012.3,Deadman's Murcia,211,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,5364.3,Fair Harbour,168,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,5483.8,Falmouth,170,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,5002.5,Gyldenvale,163,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,11060.2,Jones' Outpost,261,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell2.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,15460.5,Kandlerova,332,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,13774.2,La Povenglia,305,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,10470.9,Lebarde,251,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,9490.8,Lord Irving's Sacrifice,235,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,9404.8,Madalena,234,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,10157.6,Mako's Outlook,246,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,4026.9,Matthew's Rest,147,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,877.6,Maurepas,96,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell7.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,7040.2,New Brighton,196,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,Visually verified from visible screenshot row; not inferred.,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,12192.4,New Catalina,279,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,3821.9,Pachard Town,143,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,12934.0,Peter's Cove,291,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,1592.2,Petit Anvers,107,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,10783.5,Poblado de San Juan,256,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell2.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,3223.3,Point Rocheux,134,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,7640.5,Ponta Delgada,205,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,6211.1,Port Antonio,182,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,5179.7,Port Louis,165,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,7863.8,Port Royal,209,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,3296.0,Port-Au-Croix,135,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,9363.2,Princeton,233,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8285.1,Puerto de San Fernando,216,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,6892.4,Saint Vincent,193,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,14132.6,Saint-Nicholas,311,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,1183.4,Sainte Rose,100,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png; Louisbourg sell7.png,2,CONFIRMED_FROM_SCREENSHOT
Lace,14765.7,San Polo,321,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,11843.2,San Salvador,274,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell2.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,12094.0,San Vito,278,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,14010.0,Sandy Settlement,309,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,10568.0,Santa Maria,253,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,7764.1,Sao Bento,207,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8308.3,Snake Prosper,216,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,13125.8,Sugar Cove,295,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,13641.7,Taylor's Town,303,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell1.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,7338.6,Theresa,201,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell4.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,10154.7,Thresher Point,246,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,5286.2,Venta Nueva,167,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,4848.0,Villarreal Del Mar,160,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell6.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,8921.7,White Hook,226,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell3.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,4991.7,Wyntergard,162,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Lace,6074.7,Yorinobu's Settlement,180,,CONFIRMED_FROM_SCREENSHOT,1,,Louisbourg,Belle Isles,,Louisbourg sell5.png,1,CONFIRMED_FROM_SCREENSHOT
Cheese,14528.2,Al-Jazair,269,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,13063.8,Ashbourne,248,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,12861.8,Belfry Heights,246,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
Cheese,12084.9,Bucket Bay,235,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,16752.2,Caledonia,299,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,16687.2,Castle Landing,298,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,1940.9,Caveira,95,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,12460.2,Caye Tiburon,240,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,13119.3,Crownstead,249,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,18969.0,Cumberland Hill,330,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,16409.4,Deadman's Murcia,294,Selected from the two recorded directional readings using reciprocal-distance agreement and the origin's other observed Distance/Value rows. No distance was fabricated.,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cheese,13356.0,Fair Harbour,252,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,5,CONFIRMED_FROM_VIDEO
Cheese,7479.2,Falmouth,172,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,6,CONFIRMED_FROM_VIDEO
Cheese,14387.2,Gyldenvale,267,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,18061.8,Jones' Outpost,317,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,13237.4,Kandlerova,251,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,13533.8,La Povenglia,255,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,15322.4,Lebarde,279,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,10493.2,Lord Irving's Sacrifice,213,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,2,CONFIRMED_FROM_VIDEO
Cheese,9404.8,Louisbourg,198,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,7,CONFIRMED_FROM_VIDEO
Cheese,11200.9,Mako's Outlook,223,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,11188.5,Matthew's Rest,223,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,9642.5,Maurepas,201,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,13,CONFIRMED_FROM_VIDEO
Cheese,13057.0,New Brighton,248,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Cheese,18879.8,New Catalina,328,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,10223.0,Pachard Town,209,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,9,CONFIRMED_FROM_VIDEO
Cheese,15546.2,Peter's Cove,283,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,10519.1,Petit Anvers,213,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,5691.3,Poblado de San Juan,147,,CONFIRMED_FROM_VIDEO,2,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,4,CONFIRMED_FROM_VIDEO
Cheese,8139.2,Point Rocheux,181,,CONFIRMED_FROM_VIDEO,1,pooled_even_odd_wide,Madalena,Ilhas Brumas,,Screen Recording 2026-08-16 223317.mp4,8,CONFIRMED_FROM_VIDEO
