origin_port,cargo,destination_port,cargo_distance_m,displayed_sell_value_gbp,distance_status,value_status,source,supporting_frame_count,distinct_ocr_tuples_seen
La Povenglia,Herbs,Thresher Point,5172.9,122,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
La Povenglia,Herbs,Venta Nueva,11037.8,192,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
La Povenglia,Herbs,Villarreal Del Mar,10171.8,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,2
La Povenglia,Herbs,White Hook,14132.3,230,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
La Povenglia,Herbs,Wyntergard,14657.6,236,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,2
La Povenglia,Herbs,Yorinobu's Settlement,9908.2,179,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Al-Jazair,3685.9,141,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,11,1
Lebarde,Crumpets,Ashbourne,8620.3,221,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,9,1
Lebarde,Crumpets,Belfry Heights,3444.0,137,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,2
Lebarde,Crumpets,Bucket Bay,6069.6,180,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Caledonia,6171.1,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Castle Landing,1689.0,109,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Lebarde,Crumpets,Caveira,13416.3,299,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Caye Tiburon,2937.5,129,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,Crownstead,9436.9,235,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Cumberland Hill,4773.3,159,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,3
Lebarde,Crumpets,Deadman's Murcia,6725.5,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Fair Harbour,6160.0,181,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Falmouth,7937.4,210,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Gyldenvale,10193.5,247,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,3
Lebarde,Crumpets,Jones' Outpost,4326.1,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Lebarde,Crumpets,Kandlerova,10450.7,251,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,1
Lebarde,Crumpets,La Povenglia,7443.9,202,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Lord Irving's Sacrifice,5791.4,175,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Louisbourg,10470.9,251,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Madalena,15322.4,330,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Mako's Outlook,5520.6,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Matthew's Rest,6468.7,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Maurepas,9594.4,237,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,New Brighton,3469.7,138,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,New Catalina,4396.1,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Pachard Town,6732.4,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Peter's Cove,3763.9,142,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,Petit Anvers,11523.6,269,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Poblado de San Juan,12028.0,277,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Point Rocheux,8418.3,218,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Ponta Delgada,15520.4,333,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Port Antonio,8725.2,223,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Port Louis,6929.7,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Port Royal,6940.1,194,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Port-Au-Croix,7585.3,205,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Princeton,1821.4,111,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,10,3
Lebarde,Crumpets,Puerto de San Fernando,10884.4,258,CONFIRMED_RECORDED_RECIPROCAL_AUDIT,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,1,1
Lebarde,Crumpets,Saint Vincent,5080.4,164,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Saint-Nicholas,4271.5,151,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,Sainte Rose,11592.3,270,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,San Polo,9512.2,236,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,San Salvador,10963.9,259,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,1
Lebarde,Crumpets,San Vito,6749.0,191,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Sandy Settlement,4417.5,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,1
Lebarde,Crumpets,Santa Maria,11556.8,269,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Sao Bento,14392.4,315,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Snake Prosper,5917.3,177,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,7,1
Lebarde,Crumpets,Sugar Cove,5245.6,166,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Taylor's Town,3303.7,135,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,Theresa,8705.3,223,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,6,1
Lebarde,Crumpets,Thresher Point,2581.4,123,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,12,1
Lebarde,Crumpets,Venta Nueva,10974.6,260,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,4,2
Lebarde,Crumpets,Villarreal Del Mar,9666.1,238,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,White Hook,6990.8,195,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,1
Lebarde,Crumpets,Wyntergard,8882.8,226,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,5,2
Lebarde,Crumpets,Yorinobu's Settlement,4521.9,155,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 223317.mp4,2,1
Lord Irving's Sacrifice,Wool,Al-Jazair,7267.7,169,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Ashbourne,9987.1,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Belfry Heights,2548.2,104,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Bucket Bay,7181.3,167,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Caledonia,10324.8,211,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Castle Landing,7456.4,171,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Caveira,8559.1,186,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Caye Tiburon,3056.3,111,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,5,2
Lord Irving's Sacrifice,Wool,Crownstead,10660.3,215,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Cumberland Hill,10425.6,212,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Deadman's Murcia,10507.3,213,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Fair Harbour,8228.2,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Falmouth,4417.9,129,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Griffard's Rock,3413.2,116,CONFIRMED_FROM_GRIFFARDS_DESTINATION_LIST,DERIVED,naval_route_trade_handoff_v1.json:griffards_rock_backfills,,
Lord Irving's Sacrifice,Wool,Gyldenvale,11899.1,232,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,1,1
Lord Irving's Sacrifice,Wool,Jones' Outpost,9784.9,203,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Kandlerova,6267.2,155,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,La Povenglia,4288.3,128,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Lebarde,5791.4,148,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Louisbourg,9490.8,199,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Madalena,10493.2,213,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Mako's Outlook,772.3,79,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Maurepas,8793.2,190,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,New Brighton,5704.1,147,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,New Catalina,10116.9,208,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Pachard Town,6184.8,154,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Peter's Cove,5054.2,138,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Petit Anvers,11011.9,220,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Poblado de San Juan,6325.6,156,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Point Rocheux,6341.0,156,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Ponta Delgada,11525.5,227,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,1,1
Lord Irving's Sacrifice,Wool,Port Antonio,4492.9,131,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Port Louis,9005.7,193,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,5,1
Lord Irving's Sacrifice,Wool,Port Royal,2046.6,97,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Port-Au-Croix,6257.9,155,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Princeton,6703.2,161,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Puerto de San Fernando,5692.4,147,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Saint Vincent,8235.6,182,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Saint-Nicholas,6533.2,159,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Sainte Rose,10248.2,210,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,San Polo,5450.2,144,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,San Salvador,5189.4,140,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,San Vito,2605.4,105,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Sandy Settlement,6136.5,153,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Santa Maria,5850.1,149,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Sao Bento,9992.9,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Snake Prosper,9952.5,206,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,3,1
Lord Irving's Sacrifice,Wool,Sugar Cove,11014.5,220,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Taylor's Town,7022.0,165,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Theresa,3835.2,121,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,2
Lord Irving's Sacrifice,Wool,Thresher Point,3307.7,114,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,1
Lord Irving's Sacrifice,Wool,Venta Nueva,7116.6,167,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,4,1
Lord Irving's Sacrifice,Wool,Villarreal Del Mar,6084.7,152,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,2,2
Lord Irving's Sacrifice,Wool,White Hook,11163.1,222,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,1,1
Lord Irving's Sacrifice,Wool,Wyntergard,10808.3,217,CONFIRMED_FROM_VIDEO,CONFIRMED_FROM_VIDEO,Screen Recording 2026-08-16 113109.mp4,1,1
Louisbourg,Lace,Al-Jazair,7678.4,206,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Ashbourne,3970.9,146,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Belfry Heights,10247.4,248,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Bucket Bay,4634.5,157,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Caledonia,8607.7,221,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Castle Landing,11029.2,260,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell2.png,1,1
Louisbourg,Lace,Caveira,8360.7,217,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Caye Tiburon,8817.0,225,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Crownstead,3811.8,143,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Cumberland Hill,12044.4,277,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell2.png,1,2
Louisbourg,Lace,Deadman's Murcia,8012.3,211,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Fair Harbour,5364.3,168,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,Falmouth,5483.8,170,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,Griffard's Rock,6582.4,188,CONFIRMED_FROM_GRIFFARDS_DESTINATION_LIST,DERIVED,naval_route_trade_handoff_v1.json:griffards_rock_backfills,,
Louisbourg,Lace,Gyldenvale,5002.5,163,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,Jones' Outpost,11060.2,261,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell2.png,1,1
Louisbourg,Lace,Kandlerova,15460.5,332,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell1.png,1,1
Louisbourg,Lace,La Povenglia,13774.2,305,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell1.png,1,1
Louisbourg,Lace,Lebarde,10470.9,251,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Lord Irving's Sacrifice,9490.8,235,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Madalena,9404.8,234,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Mako's Outlook,10157.6,246,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Matthew's Rest,4026.9,147,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Maurepas,877.6,96,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell7.png,1,1
Louisbourg,Lace,New Brighton,7040.2,196,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,New Catalina,12192.4,279,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell1.png,1,1
Louisbourg,Lace,Pachard Town,3821.9,143,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Peter's Cove,12934.0,291,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell1.png,1,1
Louisbourg,Lace,Petit Anvers,1592.2,107,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Poblado de San Juan,10783.5,256,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell2.png,1,1
Louisbourg,Lace,Point Rocheux,3223.3,134,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Ponta Delgada,7640.5,205,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Port Antonio,6211.1,182,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,Port Louis,5179.7,165,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell5.png,1,1
Louisbourg,Lace,Port Royal,7863.8,209,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
Louisbourg,Lace,Port-Au-Croix,3296.0,135,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell6.png; Louisbourg sell7.png,2,1
Louisbourg,Lace,Princeton,9363.2,233,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell3.png,1,1
Louisbourg,Lace,Puerto de San Fernando,8285.1,216,CONFIRMED_FROM_SCREENSHOT,CONFIRMED_FROM_SCREENSHOT,Louisbourg sell4.png,1,1
